subjID,itrial,CasesName,filename,Lesion,MouseScreenX,MouseScreenY,ImageMouseX_X_521_,ImageMouseY,NotOnTissue,Accuracy,OldTrialType,NewTrialType
18,11,c242,11_c242_C.jpg,1,1128,559,607,559,0,1,HIT,MISS&FA
18,12,c469,12_c469_C.jpg,1,1282,696,761,696,0,1,HIT,HIT
18,13,c437,13_c437_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,14,n53,14_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,15,c27,15_c27_C.jpg,1,1076,766,555,766,0,1,HIT,MISS&FA
18,16,n174,16_n174_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,17,c141,17_c141_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,18,n297,18_n297_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,19,c228,19_c228_C.jpg,1,943,507,422,507,0,1,HIT,MISS&FA
18,20,n271,20_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,21,c384,21_c384_C.jpg,1,1161,855,640,855,0,1,HIT,HIT
18,22,c165,22_c165_C.jpg,1,1282,574,761,574,0,1,HIT,HIT
18,23,n349,23_n349_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,24,c239,24_c239_C.jpg,1,1218,876,697,876,0,1,HIT,HIT
18,25,c227,25_c227_C.jpg,1,858,593,337,593,0,1,HIT,HIT
18,26,c306,26_c306_C.jpg,1,1182,652,661,652,0,1,HIT,MISS&FA
18,27,c484,27_c484_C.jpg,1,1148,759,627,759,0,1,HIT,HIT
18,28,c196,28_c196_C.jpg,1,993,692,472,692,0,1,HIT,HIT
18,29,c149,29_c149_C.jpg,1,1242,406,721,406,0,1,HIT,HIT
18,30,n385,30_n385_N.jpg,0,1092,563,571,563,0,0,FA,FA
18,31,c102,31_c102_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,32,n264,32_n264_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,33,n88,33_n88_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,34,n284,34_n284_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,35,c353,35_c353_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,36,c186,36_c186_C.jpg,1,1222,519,701,519,0,1,HIT,HIT
18,37,c304,37_c304_C.jpg,1,1198,482,677,482,0,1,HIT,HIT
18,38,c352,38_c352_C.jpg,1,1245,638,724,638,0,1,HIT,HIT
18,39,c3,39_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,40,c368,40_c368_C.jpg,1,1114,600,593,600,0,1,HIT,HIT
18,41,c69,41_c69_C.jpg,1,1175,502,654,502,0,1,HIT,HIT
18,42,n260,42_n260_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,43,n82,43_n82_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,44,c101,44_c101_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,45,n33,45_n33_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,46,c260,46_c260_C.jpg,1,1091,773,570,773,0,1,HIT,HIT
18,47,c182,47_c182_C.jpg,1,1273,748,752,748,0,1,HIT,HIT
18,48,c43,48_c43_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,49,c255,49_c255_C.jpg,1,1003,756,482,756,0,1,HIT,HIT
18,50,n374,50_n374_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,51,c9,51_c9_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,52,c278,52_c278_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,53,c285,53_c285_C.jpg,1,1111,677,590,677,0,1,HIT,MISS&FA
18,54,n27,54_n27_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,55,c336,55_c336_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,56,n279,56_n279_N.jpg,0,912,729,391,729,0,0,FA,FA
18,57,c5,57_c5_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,58,c79,58_c79_C.jpg,1,1220,713,699,713,0,1,HIT,HIT
18,59,c378,59_c378_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,60,c68,60_c68_C.jpg,1,1154,772,633,772,0,1,HIT,MISS&FA
18,61,c251,61_c251_C.jpg,1,903,752,382,752,0,1,HIT,MISS&FA
18,62,c41,62_c41_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,63,c266,63_c266_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,64,n307,64_n307_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,65,c387,65_c387_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,66,c70,66_c70_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,67,c375R,67_c375R_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,68,c174,68_c174_C.jpg,1,1318,541,797,541,0,1,HIT,HIT
18,69,c23,69_c23_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,70,c313,70_c313_C.jpg,1,1061,581,540,581,0,1,HIT,HIT
18,71,c4,71_c4_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
18,72,c134,72_c134_C.jpg,1,1115,408,594,408,0,1,HIT,HIT
18,73,c176,73_c176_C.jpg,1,1001,843,480,843,0,1,HIT,HIT
18,74,c143,74_c143_C.jpg,1,1043,697,522,697,0,1,HIT,MISS&FA
18,75,n352,75_n352_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,76,c138,76_c138_C.jpg,1,993,898,472,898,0,1,HIT,MISS&FA
18,77,n28,77_n28_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
18,78,c154,78_c154_C.jpg,1,1017,722,496,722,0,1,HIT,HIT
18,79,c46,79_c46_C.jpg,1,1002,536,481,536,0,1,HIT,HIT
18,80,c39,80_c39_C.jpg,1,1269,542,748,542,0,1,HIT,HIT
19,1,c84,01_c84_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
19,2,c310,02_c310_C.jpg,1,1296,681,775,681,0,1,HIT,MISS&FA
19,3,c134,03_c134_C.jpg,1,1118,420,597,420,0,1,HIT,HIT
19,4,c46,04_c46_C.jpg,1,1005,549,484,549,0,1,HIT,HIT
19,5,c165,05_c165_C.jpg,1,1288,557,767,557,0,1,HIT,HIT
19,6,c375R,06_c375R_C.jpg,1,1209,555,688,555,0,1,HIT,HIT
19,7,c260,07_c260_C.jpg,1,1091,790,570,790,0,1,HIT,HIT
19,8,c116,08_c116_C.jpg,1,1108,450,587,450,0,1,HIT,HIT
19,9,c196,09_c196_C.jpg,1,1021,689,500,689,0,1,HIT,HIT
19,10,c284,10_c284_C.jpg,1,1315,577,794,577,0,1,HIT,MISS&FA
19,11,n53,11_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,12,n260,12_n260_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,13,c23,13_c23_C.jpg,1,1105,766,584,766,0,1,HIT,MISS&FA
19,14,n349,14_n349_N.jpg,0,1183,447,662,447,0,0,FA,FA
19,15,c39,15_c39_C.jpg,1,1266,534,745,534,0,1,HIT,HIT
19,16,n307,16_n307_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,17,c372,17_c372_C.jpg,1,1243,563,722,563,0,1,HIT,MISS&FA
19,18,c353,18_c353_C.jpg,1,1332,726,811,726,0,1,HIT,HIT
19,19,c101,19_c101_C.jpg,1,1314,418,793,418,0,1,HIT,MISS&FA
19,20,c14,20_c14_C.jpg,1,1253,457,732,457,0,1,HIT,HIT
19,21,c242,21_c242_C.jpg,1,1147,601,626,601,0,1,HIT,MISS&FA
19,22,c149,22_c149_C.jpg,1,1267,429,746,429,0,1,HIT,HIT
19,23,c437,23_c437_C.jpg,1,1210,375,689,375,0,1,HIT,HIT
19,24,c336,24_c336_C.jpg,1,1320,657,799,657,0,1,HIT,HIT
19,25,c69,25_c69_C.jpg,1,1193,484,672,484,0,1,HIT,HIT
19,26,c255,26_c255_C.jpg,1,1006,782,485,782,0,1,HIT,HIT
19,27,c228,27_c228_C.jpg,1,1093,750,572,750,0,1,HIT,HIT
19,28,n33,28_n33_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,29,c27,29_c27_C.jpg,1,1370,806,849,806,0,1,HIT,MISS&FA
19,30,c378,30_c378_C.jpg,1,1312,437,791,437,0,1,HIT,HIT
19,31,c469,31_c469_C.jpg,1,1256,711,735,711,0,1,HIT,HIT
19,32,c387,32_c387_C.jpg,1,1259,418,738,418,0,1,HIT,HIT
19,33,n374,33_n374_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,34,c384,34_c384_C.jpg,1,1145,856,624,856,0,1,HIT,HIT
19,35,c41,35_c41_C.jpg,1,1046,389,525,389,0,1,HIT,HIT
19,36,n28,36_n28_N.jpg,0,896,693,375,693,0,0,FA,FA
19,37,c129,37_c129_C.jpg,1,1163,512,642,512,0,1,HIT,HIT
19,38,c176,38_c176_C.jpg,1,1034,852,513,852,0,1,HIT,HIT
19,39,c141,39_c141_C.jpg,1,1265,893,744,893,0,1,HIT,HIT
19,40,c4,40_c4_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
19,41,c278,41_c278_C.jpg,1,1211,874,690,874,0,1,HIT,HIT
19,42,c70,42_c70_C.jpg,1,878,670,357,670,0,1,HIT,HIT
19,43,n173,43_n173_N.jpg,0,998,568,477,568,0,0,FA,FA
19,44,n174,44_n174_N.jpg,0,1251,550,730,550,0,0,FA,FA
19,45,c285,45_c285_C.jpg,1,1135,331,614,331,0,1,HIT,HIT
19,46,c304,46_c304_C.jpg,1,1198,486,677,486,0,1,HIT,HIT
19,47,c182,47_c182_C.jpg,1,1280,776,759,776,0,1,HIT,HIT
19,48,c143,48_c143_C.jpg,1,1118,823,597,823,0,1,HIT,MISS&FA
19,49,c227,49_c227_C.jpg,1,846,580,325,580,0,1,HIT,HIT
19,50,c239,50_c239_C.jpg,1,1222,875,701,875,0,1,HIT,HIT
19,51,c174,51_c174_C.jpg,1,1323,549,802,549,0,1,HIT,HIT
19,52,c313,52_c313_C.jpg,1,1030,596,509,596,0,1,HIT,HIT
19,53,c3,53_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
19,54,c68,54_c68_C.jpg,1,1243,712,722,712,0,1,HIT,HIT
19,55,c266,55_c266_C.jpg,1,1173,602,652,602,0,1,HIT,HIT
19,56,c306,56_c306_C.jpg,1,1273,466,752,466,0,1,HIT,MISS&FA
19,57,n114,57_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,58,c484,58_c484_C.jpg,1,1144,784,623,784,0,1,HIT,HIT
19,59,c251,59_c251_C.jpg,1,853,765,332,765,0,1,HIT,MISS&FA
19,60,c79,60_c79_C.jpg,1,1221,711,700,711,0,1,HIT,HIT
19,61,n264,61_n264_N.jpg,0,1352,633,831,633,0,0,FA,FA
19,62,c43,62_c43_C.jpg,1,1020,883,499,883,0,1,HIT,MISS&FA
19,63,c154,63_c154_C.jpg,1,1022,715,501,715,0,1,HIT,HIT
19,64,n352,64_n352_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,65,c186,65_c186_C.jpg,1,1230,521,709,521,0,1,null,znull
19,66,c5,66_c5_C.jpg,1,1232,421,711,421,0,1,HIT,HIT
19,67,c102,67_c102_C.jpg,1,1226,782,705,782,0,1,HIT,MISS&FA
19,68,n385,68_n385_N.jpg,0,1233,724,712,724,0,0,FA,FA
19,69,c9,69_c9_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
19,70,n279,70_n279_N.jpg,0,1043,896,522,896,0,0,FA,FA
19,71,c148,71_c148_C.jpg,1,1244,359,723,359,0,1,HIT,HIT
19,72,c368,72_c368_C.jpg,1,1114,582,593,582,0,1,HIT,HIT
19,73,n297,73_n297_N.jpg,0,1129,537,608,537,0,0,FA,FA
19,74,n284,74_n284_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,75,n82,75_n82_N.jpg,0,1131,554,610,554,0,0,FA,FA
19,76,c138,76_c138_C.jpg,1,1007,833,486,833,0,1,HIT,MISS&FA
19,77,n271,77_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
19,78,n88,78_n88_N.jpg,0,1205,133,684,133,0,0,FA,FA
19,79,n27,79_n27_N.jpg,0,1255,478,734,478,0,0,null,znull
19,80,c352,80_c352_C.jpg,1,1238,650,717,650,0,1,HIT,HIT
21,1,c23,01_c23_C.jpg,1,1097,488,576,488,0,1,,
21,2,n385,02_n385_N.jpg,0,1108,593,587,593,0,0,,
21,3,c138,03_c138_C.jpg,1,1012,834,491,834,0,1,,
21,4,c260,04_c260_C.jpg,1,1065,802,544,802,0,1,,
21,5,c469,05_c469_C.jpg,1,1279,698,758,698,0,1,,
21,6,c39,06_c39_C.jpg,1,1280,518,759,518,0,1,,
21,7,c285,07_c285_C.jpg,1,1145,669,624,669,0,1,,
21,8,n374,08_n374_N.jpg,0,1316,542,795,542,0,0,,
21,9,c378,09_c378_C.jpg,1,1314,435,793,435,0,1,,
21,10,n53,10_n53_N.jpg,0,1111,622,590,622,0,0,,
21,11,c176,11_c176_C.jpg,1,1029,847,508,847,0,1,,
21,12,c27,12_c27_C.jpg,1,1379,817,858,817,0,1,,
21,13,c284,13_c284_C.jpg,1,1338,573,817,573,0,1,,
21,14,n297,14_n297_N.jpg,0,1129,537,608,537,0,0,,
21,15,c437,15_c437_C.jpg,1,1211,354,690,354,0,1,,
21,16,c154,16_c154_C.jpg,1,1008,718,487,718,0,1,,
21,17,c149,17_c149_C.jpg,1,1237,400,716,400,0,1,,
21,18,c68,18_c68_C.jpg,1,1261,712,740,712,0,1,,
21,19,c143,19_c143_C.jpg,1,NaN,NaN,NaN,NaN,0,0,,
21,20,c141,20_c141_C.jpg,1,1269,917,748,917,0,1,,
21,21,c41,21_c41_C.jpg,1,1041,377,520,377,0,1,,
21,22,n264,22_n264_N.jpg,0,1358,638,837,638,0,0,,
21,23,c3,23_c3_C.jpg,1,1343,142,822,142,0,1,,
21,24,c4,24_c4_C.jpg,1,1319,219,798,219,0,1,,
